file,duration,sample_rate,rms,peak,clipping_ratio,speech_ratio,silence_ratio,snr_estimate_db,decay_slope_db_per_s,spectral_centroid_hz,rolloff85_hz,tier
asr_final_20260809_073546_043.wav,3.216,16000,0.057962,0.9993,1.9e-05,0.1531,0.8469,43.62,19.7,748.8,1218.0,likely_quiet
asr_final_20260809_073559_238.wav,2.96,16000,0.114937,1.0,2.1e-05,0.3844,0.6156,41.31,-33.6,877.5,1479.1,likely_quiet
asr_final_20260809_074056_506.wav,2.96,16000,0.078143,1.0,4.2e-05,0.3197,0.6803,46.92,15.4,696.7,749.0,likely_quiet
asr_final_20260809_074204_344.wav,5.52,16000,0.112929,1.0,0.000113,0.5145,0.4855,34.39,-14.5,675.3,964.3,likely_quiet
asr_final_20260809_074211_333.wav,3.984,16000,0.117242,0.9999,3.1e-05,0.5101,0.4899,40.81,-85.5,514.2,667.7,likely_quiet
asr_final_20260809_074319_347.wav,2.96,16000,0.122168,0.9999,2.1e-05,0.5442,0.4558,30.04,-57.3,746.9,917.9,likely_quiet
asr_final_20260809_074324_918.wav,5.376,16000,0.088385,0.9999,1.2e-05,0.6138,0.3862,49.54,-159.9,485.6,592.1,likely_quiet
asr_final_20260809_074358_341.wav,6.032,16000,0.179489,1.0,0.000104,0.4692,0.5308,59.65,-17.0,884.1,1715.0,likely_quiet
asr_final_20260809_074421_205.wav,5.264,16000,0.049056,0.5388,0.0,0.6011,0.3989,34.77,61.2,622.5,699.5,likely_quiet
asr_final_20260809_074439_317.wav,2.96,16000,0.044871,0.4577,0.0,0.7619,0.2381,54.06,267.5,586.7,711.5,likely_quiet
asr_final_20260809_075950_370.wav,2.96,16000,0.046987,0.4639,0.0,0.7653,0.2347,40.17,-66.3,920.3,1176.0,likely_quiet
asr_final_20260809_075953_400.wav,2.816,16000,0.059815,0.57,0.0,0.3607,0.6393,24.54,12.0,828.7,1003.2,likely_quiet
asr_final_20260809_080222_507.wav,3.216,16000,0.039371,0.5615,0.0,0.1781,0.8219,58.31,-72.1,993.0,1144.0,likely_quiet
asr_final_20260809_080359_477.wav,2.96,16000,0.081217,0.8646,0.0,0.5476,0.4524,19.42,-10.1,881.7,1014.5,likely_farfield_or_muffled
asr_final_20260809_080406_933.wav,2.96,16000,0.072938,0.7808,0.0,0.6224,0.3776,26.23,-228.4,825.0,1084.5,likely_quiet
asr_final_20260809_080547_730.wav,3.984,16000,0.127914,0.9995,1.6e-05,0.4646,0.5354,18.38,-36.0,856.9,1078.3,likely_farfield_or_muffled
asr_final_20260809_083337_569.wav,2.96,16000,0.098521,0.9887,0.0,0.6224,0.3776,35.22,-10.1,692.7,972.0,likely_quiet
asr_final_20260809_083340_434.wav,2.56,16000,0.101835,1.0,4.9e-05,0.5748,0.4252,49.83,14.3,694.3,1005.9,likely_quiet
asr_final_20260809_083451_556.wav,2.96,16000,0.04773,0.4389,0.0,0.3912,0.6088,26.06,-11.1,594.6,742.2,likely_quiet
asr_final_20260809_083455_649.wav,2.96,16000,0.164965,0.9999,8.4e-05,0.7653,0.2347,38.91,115.8,711.0,1035.1,likely_quiet
asr_final_20260809_083458_524.wav,2.56,16000,0.07913,0.9199,0.0,0.622,0.378,23.41,24.0,447.1,683.2,likely_quiet
asr_final_20260809_085951_169.wav,2.96,16000,0.143256,0.9999,0.000127,0.5884,0.4116,48.48,-158.1,739.1,801.4,likely_quiet
asr_final_20260809_090258_519.wav,2.96,16000,0.053525,0.7843,0.0,0.1973,0.8027,54.7,-25.3,626.3,842.2,likely_quiet
asr_final_20260809_091141_809.wav,2.96,16000,0.086046,1.0,2.1e-05,0.5578,0.4422,43.14,46.6,580.0,855.4,likely_quiet
asr_final_20260809_091146_742.wav,2.96,16000,0.095355,0.9999,6.3e-05,0.4184,0.5816,52.7,-83.8,485.7,502.0,likely_quiet
asr_final_20260809_091155_317.wav,2.96,16000,0.115501,0.9999,2.1e-05,0.2313,0.7687,58.22,-296.4,389.8,485.5,likely_quiet
asr_final_20260809_091212_276.wav,2.96,16000,0.080772,0.7344,0.0,0.7857,0.2143,41.69,-121.2,677.4,1003.0,likely_quiet
asr_final_20260809_091215_319.wav,2.816,16000,0.06413,0.6123,0.0,0.6036,0.3964,24.59,105.5,595.8,882.1,likely_quiet
asr_final_20260809_091345_969.wav,2.96,16000,0.073308,0.7256,0.0,0.6429,0.3571,24.95,105.8,833.4,1236.1,likely_quiet
asr_final_20260809_091620_354.wav,2.96,16000,0.157867,0.9999,2.1e-05,0.7449,0.2551,22.36,284.8,954.6,1124.7,likely_quiet
asr_final_20260809_091623_240.wav,2.56,16000,0.055535,0.5599,0.0,0.7717,0.2283,63.31,-26.5,881.0,1379.7,likely_quiet
asr_final_20260809_091805_329.wav,4.24,16000,0.129347,0.9992,1.5e-05,0.6398,0.3602,21.09,39.4,652.6,726.9,likely_quiet
asr_final_20260809_092346_587.wav,2.96,16000,0.169568,0.9999,2.1e-05,0.6429,0.3571,21.4,31.2,563.1,694.3,likely_quiet
asr_final_20260809_092403_886.wav,2.96,16000,0.11756,0.9529,0.0,0.7483,0.2517,18.17,52.7,719.4,903.7,likely_farfield_or_muffled
asr_final_20260809_092407_304.wav,2.96,16000,0.05504,0.5807,0.0,0.6224,0.3776,22.54,32.8,708.1,886.5,likely_quiet
asr_final_20260809_093121_406.wav,2.96,16000,0.102629,0.8563,0.0,0.7721,0.2279,19.64,97.3,629.7,789.2,likely_farfield_or_muffled
asr_final_20260809_093128_358.wav,2.96,16000,0.119237,0.9961,0.0,0.7721,0.2279,34.5,102.4,831.2,1157.8,likely_quiet
asr_final_20260809_093734_374.wav,2.96,16000,0.134551,0.9999,6.3e-05,0.3333,0.6667,38.54,-22.9,881.9,1063.5,likely_quiet
asr_final_20260809_094912_200.wav,2.96,16000,0.122126,0.9999,0.000106,0.3605,0.6395,34.96,155.1,691.0,911.8,likely_quiet
asr_final_20260809_101825_237.wav,2.96,16000,0.068623,0.7309,0.0,0.3503,0.6497,36.88,19.4,512.9,732.4,likely_quiet
asr_final_20260809_102236_980.wav,2.96,16000,0.145706,0.9999,0.000148,0.415,0.585,50.03,-265.7,465.2,563.9,likely_quiet
asr_final_20260809_102600_207.wav,2.96,16000,0.061723,0.8033,0.0,0.3401,0.6599,42.28,-83.8,699.9,1166.9,likely_quiet
asr_final_20260809_102603_074.wav,2.56,16000,0.148404,0.9999,2.4e-05,0.6142,0.3858,43.48,-191.3,535.7,715.6,likely_quiet
asr_final_20260809_102617_806.wav,5.264,16000,0.162035,1.0,0.000107,0.626,0.374,29.21,108.4,843.7,1218.5,likely_quiet
asr_final_20260809_102651_635.wav,2.96,16000,0.075768,0.6665,0.0,0.881,0.119,54.53,,768.8,1143.9,likely_quiet
asr_final_20260809_102847_148.wav,2.96,16000,0.132698,0.9821,0.0,0.7109,0.2891,22.3,27.4,596.6,951.7,likely_quiet
asr_final_20260809_102851_464.wav,2.96,16000,0.06507,0.8703,0.0,0.6531,0.3469,39.68,-194.0,668.0,903.7,likely_quiet
asr_final_20260809_103524_437.wav,4.496,16000,0.163963,0.9996,4.2e-05,0.7321,0.2679,49.26,199.5,665.8,926.2,likely_quiet
asr_final_20260809_103527_228.wav,2.56,16000,0.132162,1.0,9.8e-05,0.5906,0.4094,31.19,-24.0,663.4,705.5,likely_quiet
asr_final_20260809_104718_363.wav,2.96,16000,0.072867,0.8514,0.0,0.4456,0.5544,42.22,52.4,717.4,1025.0,likely_quiet
asr_final_20260809_110413_390.wav,4.752,16000,0.195492,1.0,0.000171,0.7801,0.2199,47.85,-15.6,610.1,683.7,likely_quiet
asr_final_20260809_110824_513.wav,2.96,16000,0.101227,0.8736,0.0,0.8707,0.1293,40.1,345.7,662.8,759.5,likely_quiet
asr_final_20260809_111404_733.wav,2.96,16000,0.054024,0.7641,0.0,0.1973,0.8027,53.88,-229.7,1085.3,1606.4,likely_quiet
asr_final_20260809_111440_754.wav,2.96,16000,0.168899,1.0,0.000169,0.5714,0.4286,47.84,-76.4,895.2,1522.3,likely_quiet
asr_final_20260809_112135_736.wav,3.216,16000,0.10452,0.9533,0.0,0.65,0.35,22.47,-51.6,629.6,1063.4,likely_quiet
asr_final_20260809_112208_118.wav,2.96,16000,0.22031,0.9992,6.3e-05,0.6429,0.3571,19.73,89.0,686.4,969.6,likely_farfield_or_muffled
asr_final_20260809_112210_913.wav,2.56,16000,0.077891,0.557,0.0,0.5433,0.4567,18.68,-65.7,740.8,1047.7,likely_farfield_or_muffled
asr_final_20260809_112214_192.wav,2.96,16000,0.19437,1.0,8.4e-05,0.8367,0.1633,79.3,,790.0,1072.3,likely_quiet
asr_final_20260809_112257_153.wav,2.96,16000,0.042378,0.5013,0.0,0.3367,0.6633,63.47,37.2,671.3,951.0,likely_quiet
asr_final_20260809_112358_430.wav,2.96,16000,0.084859,0.9944,0.0,0.3197,0.6803,76.53,31.0,890.5,1130.7,likely_quiet
asr_final_20260809_112640_978.wav,2.96,16000,0.092815,0.9998,2.1e-05,0.2551,0.7449,44.9,-75.8,885.3,931.1,likely_quiet
asr_final_20260809_112648_617.wav,2.96,16000,0.200395,1.0,0.000169,0.6769,0.3231,21.27,111.3,649.8,783.4,likely_quiet
asr_final_20260809_112709_575.wav,5.008,16000,0.069817,0.9515,0.0,0.6593,0.3407,35.9,14.8,822.4,1522.2,likely_quiet
asr_final_20260809_114447_634.wav,2.96,16000,0.064376,0.9981,0.0,0.6973,0.3027,37.48,12.9,928.6,1224.0,likely_quiet
asr_final_20260809_114510_599.wav,2.96,16000,0.073366,0.9848,0.0,0.3707,0.6293,47.28,-99.3,823.8,947.6,likely_quiet
asr_final_20260809_115814_450.wav,2.96,16000,0.257252,1.0,0.000507,0.7959,0.2041,36.89,148.1,531.8,602.0,likely_quiet
asr_final_20260809_115817_404.wav,2.56,16000,0.161832,1.0,7.3e-05,0.5787,0.4213,25.83,-80.5,607.6,776.2,likely_quiet
asr_final_20260809_115903_719.wav,3.216,16000,0.103248,1.0,0.000155,0.4469,0.5531,52.69,-303.1,904.8,1310.6,likely_quiet
asr_final_20260809_120422_424.wav,4.24,16000,0.100144,0.9999,4.4e-05,0.4336,0.5664,38.96,-30.6,576.8,716.5,likely_quiet
asr_final_20260809_120630_392.wav,2.96,16000,0.167917,1.0,0.000106,0.5068,0.4932,49.99,-145.7,720.0,1409.5,likely_quiet
asr_final_20260809_120659_014.wav,2.96,16000,0.053694,0.7478,0.0,0.4184,0.5816,52.6,-223.7,584.5,719.9,likely_quiet
asr_final_20260809_120740_535.wav,2.96,16000,0.104129,0.9999,4.2e-05,0.6667,0.3333,29.73,-60.0,697.3,998.0,likely_quiet
asr_final_20260809_120743_380.wav,2.56,16000,0.130826,0.9927,0.0,0.5945,0.4055,65.24,-509.8,486.9,511.3,likely_quiet
asr_final_20260809_120753_880.wav,2.96,16000,0.054786,0.7903,0.0,0.6463,0.3537,35.16,-70.4,657.2,783.4,likely_quiet
asr_final_20260809_120844_825.wav,2.96,16000,0.03124,0.3754,0.0,0.7823,0.2177,38.84,70.4,769.2,941.9,likely_quiet
asr_final_20260809_120855_955.wav,3.216,16000,0.111302,1.0,5.8e-05,0.4656,0.5344,69.99,21.5,604.9,783.6,likely_quiet
asr_final_20260809_121050_505.wav,2.96,16000,0.071812,0.9519,0.0,0.5986,0.4014,30.88,-65.5,627.5,818.2,likely_quiet
asr_final_20260809_121532_523.wav,2.96,16000,0.054199,0.8239,0.0,0.2245,0.7755,50.44,-139.5,893.1,1237.8,likely_quiet
asr_final_20260809_122456_773.wav,2.96,16000,0.073531,0.9997,4.2e-05,0.3265,0.6735,46.28,-148.3,544.5,622.3,likely_quiet
asr_final_20260809_122502_363.wav,2.96,16000,0.061382,0.9722,0.0,0.2449,0.7551,48.94,-202.2,668.5,800.7,likely_quiet
asr_final_20260809_122518_027.wav,5.008,16000,0.07492,0.8411,0.0,0.6874,0.3126,38.54,-40.0,813.8,1061.3,likely_quiet
asr_final_20260809_122524_426.wav,2.96,16000,0.099141,0.9543,0.0,0.5272,0.4728,32.32,-67.3,423.9,584.8,likely_quiet
asr_final_20260809_123155_403.wav,2.96,16000,0.068788,0.9754,0.0,0.6769,0.3231,39.43,193.0,945.1,1244.6,likely_quiet
asr_final_20260809_123423_811.wav,2.96,16000,0.139836,1.0,0.000148,0.6667,0.3333,18.73,46.1,769.5,1059.5,likely_farfield_or_muffled
asr_final_20260809_123443_252.wav,2.96,16000,0.079687,0.8235,0.0,0.5306,0.4694,50.95,-302.7,884.6,1314.9,likely_quiet
asr_final_20260809_123448_675.wav,4.496,16000,0.078514,0.9745,0.0,0.2969,0.7031,24.62,-13.6,732.5,998.0,likely_quiet
asr_final_20260809_124935_876.wav,2.96,16000,0.061474,0.8779,0.0,0.3401,0.6599,45.25,-35.6,752.4,860.1,likely_quiet
asr_final_20260809_131609_463.wav,2.96,16000,0.148786,1.0,0.000106,0.3401,0.6599,42.98,-140.7,645.1,671.3,likely_quiet
asr_final_20260809_131614_357.wav,2.96,16000,0.135503,0.9999,0.000106,0.4626,0.5374,40.3,89.0,613.4,838.5,likely_quiet
asr_final_20260809_131626_432.wav,3.216,16000,0.156823,1.0,0.000117,0.4313,0.5687,57.78,18.0,755.8,1204.0,likely_quiet
asr_final_20260809_131651_400.wav,2.96,16000,0.076087,0.7279,0.0,0.483,0.517,44.95,118.4,755.1,1027.4,likely_quiet
asr_final_20260809_131825_333.wav,2.96,16000,0.226839,0.9999,6.3e-05,0.6667,0.3333,24.44,96.5,376.2,384.5,likely_quiet
asr_final_20260809_131928_679.wav,2.96,16000,0.118602,0.9614,0.0,0.7925,0.2075,35.61,49.1,422.0,583.8,likely_quiet
asr_final_20260809_131935_569.wav,2.96,16000,0.105024,0.823,0.0,0.6361,0.3639,18.93,-16.6,460.1,705.4,likely_farfield_or_muffled
asr_final_20260809_131943_004.wav,2.96,16000,0.077063,0.5048,0.0,0.881,0.119,55.55,,443.4,531.1,likely_quiet
asr_final_20260809_131946_365.wav,2.96,16000,0.057727,0.5131,0.0,0.7483,0.2517,24.83,-138.1,288.8,345.9,likely_quiet
asr_final_20260809_132048_517.wav,2.96,16000,0.097362,0.6584,0.0,0.8878,0.1122,61.09,,545.3,815.5,likely_quiet
asr_final_20260809_132051_323.wav,2.56,16000,0.078582,0.5088,0.0,0.6417,0.3583,20.68,136.2,612.9,911.3,likely_quiet
asr_final_20260809_132058_748.wav,2.96,16000,0.114812,0.8033,0.0,0.6803,0.3197,70.45,-415.7,527.3,719.6,likely_quiet
asr_final_20260809_132101_560.wav,2.56,16000,0.121203,0.7061,0.0,0.7953,0.2047,71.34,-481.0,781.4,977.3,likely_quiet
asr_final_20260809_132106_988.wav,5.12,16000,0.106895,0.7974,0.0,0.7745,0.2255,72.21,-565.6,632.4,907.0,likely_quiet
asr_final_20260809_132126_851.wav,2.96,16000,0.129104,0.7211,0.0,0.8231,0.1769,71.06,-265.5,679.8,1036.5,likely_quiet
asr_final_20260809_132131_504.wav,4.352,16000,0.142865,0.7615,0.0,0.7875,0.2125,56.13,-238.9,637.0,898.9,likely_quiet
asr_final_20260809_132134_338.wav,2.56,16000,0.112931,0.7712,0.0,0.5984,0.4016,67.14,-473.1,950.7,1175.8,likely_quiet
asr_final_20260809_132201_974.wav,2.96,16000,0.157189,0.8263,0.0,0.8776,0.1224,57.26,728.9,847.9,996.3,likely_quiet
asr_final_20260809_132216_293.wav,4.752,16000,0.091577,0.7085,0.0,0.778,0.222,48.61,-32.6,598.3,902.1,likely_quiet
asr_final_20260809_134250_768.wav,2.96,16000,0.249709,1.0,0.000148,0.6701,0.3299,10.55,32.6,577.9,963.9,likely_farfield_or_muffled
asr_final_20260809_134253_564.wav,2.56,16000,0.239949,1.0,0.000146,0.5669,0.4331,12.68,77.6,374.4,563.3,likely_farfield_or_muffled
asr_final_20260809_134302_995.wav,3.984,16000,0.089747,0.9985,0.0,0.4621,0.5379,38.9,79.8,869.9,1474.6,likely_quiet
asr_final_20260809_134327_875.wav,6.032,16000,0.173517,1.0,0.000124,0.624,0.376,25.93,167.6,807.9,1059.2,likely_quiet
asr_final_20260809_134331_892.wav,3.84,16000,0.162678,1.0,4.9e-05,0.801,0.199,44.29,-289.9,722.1,818.2,likely_quiet
asr_final_20260809_134335_795.wav,3.584,16000,0.162919,1.0,8.7e-05,0.7781,0.2219,33.03,159.1,708.6,864.4,likely_quiet
asr_final_20260809_134338_597.wav,2.56,16000,0.105209,0.9999,2.4e-05,0.8268,0.1732,70.61,-351.3,739.1,1054.7,likely_quiet
asr_final_20260809_134412_376.wav,2.96,16000,0.056814,0.4008,0.0,0.5238,0.4762,21.44,31.2,668.9,829.1,likely_quiet
asr_final_20260809_135105_733.wav,2.96,16000,0.08203,0.6617,0.0,0.5102,0.4898,19.35,81.5,806.5,1117.9,likely_farfield_or_muffled
asr_final_20260809_135128_522.wav,2.816,16000,0.056567,0.6137,0.0,0.8214,0.1786,54.26,-61.5,827.2,1119.3,likely_quiet
asr_final_20260809_135206_762.wav,2.96,16000,0.059929,0.5192,0.0,0.8776,0.1224,45.32,184.9,426.6,670.9,likely_quiet
asr_final_20260809_135257_103.wav,2.96,16000,0.10466,0.9989,0.0,0.4966,0.5034,15.55,38.1,952.2,1106.1,likely_moderate
asr_final_20260809_135325_636.wav,2.96,16000,0.090745,0.9958,0.0,0.6224,0.3776,27.91,44.5,706.7,883.4,likely_quiet
asr_final_20260809_135854_515.wav,2.96,16000,0.190429,0.9999,0.000148,0.5714,0.4286,57.9,165.0,761.3,1074.3,likely_quiet
asr_final_20260809_135857_388.wav,2.56,16000,0.169418,0.9999,9.8e-05,0.6378,0.3622,59.85,-201.9,766.4,864.8,likely_quiet
asr_final_20260809_135944_757.wav,2.96,16000,0.06881,0.7058,0.0,0.7653,0.2347,27.68,-79.2,809.6,1069.9,likely_quiet
asr_final_20260809_140115_480.wav,5.52,16000,0.148655,0.9726,0.0,0.3582,0.6418,62.98,-12.1,527.8,640.2,likely_quiet
asr_final_20260809_140604_302.wav,3.216,16000,0.097413,0.7896,0.0,0.5094,0.4906,32.65,-104.8,800.8,1053.8,likely_quiet
asr_final_20260809_140640_932.wav,2.96,16000,0.038785,0.5372,0.0,0.7381,0.2619,63.73,56.7,1017.0,1322.3,likely_quiet
asr_final_20260809_141308_040.wav,2.96,16000,0.136288,0.9996,2.1e-05,0.5748,0.4252,29.38,-86.4,799.5,1120.3,likely_quiet
asr_final_20260809_141310_842.wav,2.56,16000,0.144069,1.0,9.8e-05,0.3661,0.6339,15.96,10.0,947.9,1109.0,likely_moderate
asr_final_20260809_141313_637.wav,2.56,16000,0.124304,0.9999,2.4e-05,0.7441,0.2559,21.93,-0.8,898.0,1071.5,likely_quiet
asr_final_20260809_141333_802.wav,2.96,16000,0.054604,0.6139,0.0,0.8503,0.1497,52.94,-518.4,727.7,912.2,likely_quiet
asr_final_20260809_141552_364.wav,2.96,16000,0.059322,0.6906,0.0,0.7313,0.2687,45.97,256.5,1026.1,1098.3,likely_quiet
asr_final_20260809_141828_210.wav,2.96,16000,0.049583,0.6021,0.0,0.6871,0.3129,30.48,107.3,802.3,947.0,likely_quiet
asr_final_20260809_141831_809.wav,2.96,16000,0.054051,0.3688,0.0,0.8639,0.1361,90.76,,699.5,845.9,likely_quiet
asr_final_20260809_141941_645.wav,2.96,16000,0.049767,0.5932,0.0,0.8367,0.1633,51.86,120.6,760.8,932.8,likely_quiet
asr_final_20260809_142322_430.wav,2.96,16000,0.053549,0.6678,0.0,0.6531,0.3469,16.32,56.5,543.1,929.1,likely_farfield_or_muffled
asr_final_20260809_142540_912.wav,2.96,16000,0.094149,0.9966,0.0,0.8571,0.1429,72.14,,927.8,1103.0,likely_quiet
asr_final_20260809_142706_673.wav,2.96,16000,0.091591,0.5902,0.0,0.8605,0.1395,42.38,212.3,683.2,812.5,likely_quiet
asr_final_20260809_142709_479.wav,2.56,16000,0.069975,0.9424,0.0,0.7953,0.2047,46.91,-23.0,945.4,1482.4,likely_quiet
asr_final_20260809_142714_832.wav,2.96,16000,0.07188,0.6622,0.0,0.8571,0.1429,65.79,,891.2,1112.2,likely_quiet
asr_final_20260809_142738_425.wav,2.96,16000,0.054635,0.573,0.0,0.7891,0.2109,54.87,277.1,849.3,1048.3,likely_quiet
asr_final_20260809_142751_650.wav,2.96,16000,0.083034,0.7739,0.0,0.8435,0.1565,53.74,97.9,849.5,1042.9,likely_quiet
asr_final_20260809_142820_112.wav,2.96,16000,0.064169,0.4731,0.0,0.8129,0.1871,46.8,110.1,701.9,821.3,likely_quiet
asr_final_20260809_142834_378.wav,2.96,16000,0.066375,0.8203,0.0,0.619,0.381,27.34,-120.8,574.5,803.4,likely_quiet
asr_final_20260809_143024_817.wav,2.96,16000,0.049667,0.6337,0.0,0.6803,0.3197,23.19,41.2,712.5,848.0,likely_quiet
asr_final_20260809_143158_525.wav,3.216,16000,0.061034,0.6588,0.0,0.6469,0.3531,43.34,-341.2,542.3,803.5,likely_quiet
asr_final_20260809_143203_870.wav,2.96,16000,0.039059,0.5345,0.0,0.6088,0.3912,26.98,85.9,473.3,656.8,likely_quiet
asr_final_20260809_143452_759.wav,2.96,16000,0.08388,0.7657,0.0,0.8537,0.1463,68.16,,913.1,1107.8,likely_quiet
asr_final_20260809_143501_318.wav,2.96,16000,0.05539,0.5411,0.0,0.5918,0.4082,21.2,48.1,781.5,944.6,likely_quiet
asr_final_20260809_143618_584.wav,2.96,16000,0.064313,0.4788,0.0,0.8912,0.1088,96.68,,708.1,826.0,likely_quiet
asr_final_20260809_143845_479.wav,2.96,16000,0.074737,0.5329,0.0,0.8605,0.1395,46.61,-335.7,696.1,818.9,likely_quiet
asr_final_20260809_143848_527.wav,2.816,16000,0.059676,0.8153,0.0,0.7786,0.2214,53.18,132.7,959.7,1366.1,likely_quiet
asr_final_20260809_144025_319.wav,2.96,16000,0.07057,0.7263,0.0,0.4626,0.5374,18.53,7.6,574.3,645.9,likely_farfield_or_muffled
asr_final_20260809_144137_319.wav,2.96,16000,0.0571,0.6895,0.0,0.8537,0.1463,67.83,643.7,974.2,1109.1,likely_quiet
asr_final_20260809_144229_159.wav,2.96,16000,0.062145,0.9683,0.0,0.6565,0.3435,46.3,-38.5,789.6,1051.4,likely_quiet
asr_final_20260809_144354_197.wav,2.96,16000,0.054498,0.5515,0.0,0.6054,0.3946,18.59,81.3,877.1,1579.4,likely_farfield_or_muffled
asr_final_20260809_144449_793.wav,4.24,16000,0.053371,0.5962,0.0,0.6659,0.3341,27.55,-7.9,806.0,950.2,likely_quiet
asr_final_20260809_144530_268.wav,2.96,16000,0.067863,0.5822,0.0,0.6599,0.3401,28.11,300.5,713.5,819.6,likely_quiet
asr_final_20260809_144708_282.wav,2.96,16000,0.08056,0.7005,0.0,0.8129,0.1871,54.25,66.1,943.5,1109.5,likely_quiet
asr_final_20260809_144720_587.wav,2.96,16000,0.069209,0.5129,0.0,0.8571,0.1429,44.71,-10.5,645.6,811.8,likely_quiet
asr_final_20260809_144723_384.wav,2.56,16000,0.054941,0.7,0.0,0.815,0.185,68.33,38.1,876.0,1282.4,likely_quiet
asr_final_20260809_144749_232.wav,2.96,16000,0.069005,0.6701,0.0,0.6871,0.3129,24.93,90.9,827.8,1106.8,likely_quiet
asr_final_20260809_144752_293.wav,2.816,16000,0.062152,0.7036,0.0,0.7357,0.2643,44.11,-87.4,803.6,948.9,likely_quiet
asr_final_20260809_144757_145.wav,2.96,16000,0.074579,0.6187,0.0,0.8367,0.1633,72.44,,725.4,818.6,likely_quiet
asr_final_20260809_144800_207.wav,2.816,16000,0.055554,0.6692,0.0,0.5857,0.4143,25.54,35.9,912.8,1417.3,likely_quiet
asr_final_20260809_144910_913.wav,2.96,16000,0.071622,0.5995,0.0,0.7415,0.2585,28.44,215.0,655.4,813.2,likely_quiet
asr_final_20260809_144942_598.wav,2.96,16000,0.056632,0.5843,0.0,0.5986,0.4014,24.11,78.1,775.1,1042.6,likely_quiet
asr_final_20260809_144947_545.wav,2.96,16000,0.073802,0.792,0.0,0.5816,0.4184,17.22,49.8,632.6,808.4,likely_farfield_or_muffled
asr_final_20260809_145020_769.wav,2.96,16000,0.067534,0.7508,0.0,0.6803,0.3197,27.94,-58.9,715.6,809.5,likely_quiet
asr_final_20260809_145134_286.wav,2.96,16000,0.053284,0.6118,0.0,0.7891,0.2109,62.31,469.5,738.7,856.1,likely_quiet
asr_final_20260809_145137_798.wav,2.96,16000,0.071185,0.5446,0.0,0.8605,0.1395,73.22,,725.4,818.9,likely_quiet
asr_final_20260809_145202_369.wav,2.96,16000,0.07267,0.7299,0.0,0.6463,0.3537,34.37,-65.8,917.9,1108.8,likely_quiet
asr_final_20260809_145247_649.wav,2.96,16000,0.05777,0.5803,0.0,0.6156,0.3844,26.51,97.0,790.5,935.1,likely_quiet
asr_final_20260809_145437_959.wav,2.96,16000,0.04872,0.6317,0.0,0.7279,0.2721,58.28,-128.5,760.0,864.5,likely_quiet
asr_final_20260809_145619_965.wav,2.96,16000,0.076461,0.6987,0.0,0.5748,0.4252,24.93,49.2,957.5,1108.8,likely_quiet
asr_final_20260809_145631_876.wav,2.96,16000,0.064171,0.5047,0.0,0.8163,0.1837,47.62,142.2,706.1,830.7,likely_quiet
asr_final_20260809_145913_543.wav,2.96,16000,0.061204,0.8279,0.0,0.6224,0.3776,24.53,123.2,744.2,1043.6,likely_quiet
asr_final_20260809_150048_515.wav,2.96,16000,0.07139,0.5959,0.0,0.6054,0.3946,13.62,-9.1,696.6,992.6,likely_farfield_or_muffled
asr_final_20260809_150235_959.wav,2.96,16000,0.053154,0.5387,0.0,0.7789,0.2211,32.37,153.0,800.7,942.6,likely_quiet
asr_final_20260809_150356_120.wav,2.56,16000,0.067543,0.7663,0.0,0.7008,0.2992,20.27,81.1,778.9,1266.4,likely_quiet
asr_final_20260809_150426_353.wav,2.96,16000,0.048365,0.6404,0.0,0.5748,0.4252,23.67,12.2,743.5,854.4,likely_quiet
asr_final_20260809_150501_956.wav,2.96,16000,0.060366,0.6826,0.0,0.6565,0.3435,34.27,114.7,817.3,1059.8,likely_quiet
asr_final_20260809_150533_089.wav,2.96,16000,0.062169,0.6151,0.0,0.5748,0.4252,21.93,79.4,671.0,1049.3,likely_quiet
asr_final_20260809_150539_074.wav,3.216,16000,0.068701,0.7013,0.0,0.8281,0.1719,53.46,-429.4,767.0,943.7,likely_quiet
asr_final_20260809_150620_525.wav,2.96,16000,0.06352,0.4863,0.0,0.8776,0.1224,59.96,321.0,691.7,814.2,likely_quiet
asr_final_20260809_150843_807.wav,2.96,16000,0.048809,0.4579,0.0,0.534,0.466,23.44,-25.6,729.7,842.2,likely_quiet
asr_final_20260809_150924_520.wav,2.96,16000,0.062726,0.4228,0.0,0.8844,0.1156,67.67,590.8,699.0,816.9,likely_quiet
asr_final_20260809_151001_477.wav,2.96,16000,0.064293,0.4411,0.0,0.8333,0.1667,65.11,300.0,702.0,817.2,likely_quiet
asr_final_20260809_151046_448.wav,2.96,16000,0.071941,0.8013,0.0,0.8095,0.1905,61.49,422.9,803.2,965.9,likely_quiet
asr_final_20260809_151422_047.wav,2.96,16000,0.065388,0.9386,0.0,0.7007,0.2993,54.07,-301.4,934.5,1307.4,likely_quiet
asr_final_20260809_151450_992.wav,2.96,16000,0.058523,0.74,0.0,0.6565,0.3435,32.15,-170.0,835.3,1213.5,likely_quiet
asr_final_20260809_151455_874.wav,2.96,16000,0.071344,0.619,0.0,0.8537,0.1463,62.74,,709.7,816.6,likely_quiet
asr_final_20260809_151504_291.wav,2.96,16000,0.072926,0.6156,0.0,0.8197,0.1803,66.48,-355.3,814.6,1013.5,likely_quiet
